13.273205527,74.0
13.286335809,88.0
13.299466092,68.0
13.312596375,82.0
13.325726657,80.0
13.338856940,83.0
13.351987223,79.0
13.365117505,71.0
13.378247788,71.0
13.391378071,86.0
13.404508353,55.0
13.417638636,64.0
13.430768919,55.0
13.443899201,72.0
13.457029484,64.0
13.470159767,88.0
13.483290049,83.0
13.496420332,87.0
13.509550615,71.0
13.522680898,70.0
13.535811180,77.0
13.548941463,67.0
13.562071746,68.0
13.575202028,72.0
13.588332311,75.0
13.601462594,78.0
13.614592876,71.0
13.627723159,68.0
13.640853442,62.0
13.653983724,74.0
13.667114007,69.0
13.680244290,58.0
13.693374572,71.0
13.706504855,76.0
13.719635138,79.0
13.732765420,82.0
13.745895703,68.0
13.759025986,71.0
13.772156268,65.0
13.785286551,76.0
13.798416834,74.0
13.811547116,76.0
13.824677399,70.0
13.837807682,72.0
13.850937964,74.0
13.864068247,71.0
13.877198530,80.0
13.890328812,74.0
13.903459095,75.0
13.916589378,85.0
13.929719661,64.0
13.942849943,81.0
13.955980226,67.0
13.969110509,86.0
13.982240791,80.0
13.995371074,57.0
14.008501357,80.0
14.021631639,84.0
14.034761922,59.0
14.047892205,76.0
14.061022487,68.0
14.074152770,69.0
14.087283053,83.0
14.100413335,46.0
14.113543618,83.0
14.126673901,89.0
14.139804183,80.0
14.152934466,70.0
14.166064749,76.0
14.179195031,77.0
14.192325314,66.0
14.205455597,68.0
14.218585879,79.0
14.231716162,45.0
14.244846445,62.0
14.257976727,74.0
14.271107010,63.0
14.284237293,69.0
14.297367575,70.0
14.310497858,76.0
14.323628141,62.0
14.336758424,79.0
14.349888706,77.0
14.363018989,80.0
14.376149272,72.0
14.389279554,67.0
14.402409837,60.0
14.415540120,74.0
14.428670402,63.0
14.441800685,62.0
14.454930968,74.0
14.468061250,77.0
14.481191533,76.0
14.494321816,66.0
14.507452098,57.0
14.520582381,71.0
14.533712664,63.0
14.546842946,73.0
14.559973229,69.0
14.573103512,65.0
14.586233794,71.0
14.599364077,59.0
14.612494360,88.0
14.625624642,75.0
14.638754925,77.0
14.651885208,80.0
14.665015490,81.0
14.678145773,73.0
14.691276056,59.0
14.704406338,85.0
14.717536621,77.0
14.730666904,67.0
14.743797186,79.0
14.756927469,82.0
14.770057752,89.0
14.783188035,83.0
14.796318317,67.0
14.809448600,65.0
14.822578883,67.0
14.835709165,81.0
14.848839448,76.0
14.861969731,76.0
14.875100013,67.0
14.888230296,90.0
14.901360579,56.0
14.914490861,65.0
14.927621144,70.0
14.940751427,64.0
14.953881709,69.0
14.967011992,78.0
14.980142275,61.0
14.993272557,83.0
15.006402840,64.0
15.019533123,99.0
15.032663405,78.0
15.045793688,77.0
15.058923971,62.0
15.072054253,85.0
15.085184536,89.0
15.098314819,74.0
15.111445101,74.0
15.124575384,76.0
15.137705667,61.0
15.150835949,61.0
15.163966232,51.0
15.177096515,66.0
15.190226798,68.0
15.203357080,64.0
15.216487363,74.0
15.229617646,78.0
15.242747928,76.0
15.255878211,75.0
15.269008494,73.0
15.282138776,60.0
15.295269059,70.0
15.308399342,79.0
15.321529624,57.0
15.334659907,84.0
15.347790190,74.0
15.360920472,77.0
15.374050755,75.0
15.387181038,84.0
15.400311320,77.0
15.413441603,76.0
15.426571886,76.0
15.439702168,59.0
15.452832451,81.0
15.465962734,72.0
15.479093016,67.0
15.492223299,62.0
15.505353582,86.0
15.518483864,72.0
15.531614147,79.0
15.544744430,73.0
15.557874712,85.0
15.571004995,63.0
15.584135278,51.0
15.597265561,83.0
15.610395843,74.0
15.623526126,79.0
15.636656409,80.0
15.649786691,61.0
15.662916974,69.0
15.676047257,77.0
15.689177539,68.0
15.702307822,72.0
15.715438105,83.0
15.728568387,69.0
15.741698670,70.0
15.754828953,76.0
15.767959235,72.0
15.781089518,73.0
15.794219801,68.0
15.807350083,67.0
15.820480366,68.0
15.833610649,64.0
15.846740931,71.0
15.859871214,67.0
15.873001497,69.0
15.886131779,85.0
15.899262062,69.0
15.912392345,78.0
15.925522627,60.0
15.938652910,80.0
15.951783193,78.0
15.964913475,60.0
15.978043758,70.0
15.991174041,58.0
16.004304324,77.0
16.017434606,67.0
16.030564889,73.0
16.043695172,66.0
16.056825454,63.0
16.069955737,66.0
16.083086020,70.0
16.096216302,64.0
16.109346585,69.0
16.122476868,80.0
16.135607150,64.0
16.148737433,78.0
16.161867716,80.0
16.174997998,84.0
16.188128281,73.0
16.201258564,80.0
16.214388846,65.0
16.227519129,72.0
16.240649412,68.0
16.253779694,72.0
16.266909977,72.0
16.280040260,52.0
16.293170542,74.0
16.306300825,77.0
16.319431108,87.0
16.332561390,62.0
16.345691673,74.0
16.358821956,75.0
16.371952238,72.0
16.385082521,58.0
16.398212804,77.0
16.411343087,76.0
16.424473369,71.0
16.437603652,74.0
16.450733935,87.0
16.463864217,89.0
16.476994500,73.0
16.490124783,76.0
16.503255065,71.0
16.516385348,66.0
16.529515631,81.0
16.542645913,77.0
16.555776196,60.0
16.568906479,57.0
16.582036761,60.0
16.595167044,72.0
16.608297327,71.0
16.621427609,68.0
16.634557892,60.0
16.647688175,62.0
16.660818457,78.0
16.673948740,69.0
16.687079023,66.0
16.700209305,86.0
16.713339588,96.0
16.726469871,57.0
16.739600153,66.0
16.752730436,69.0
16.765860719,67.0
16.778991001,63.0
16.792121284,76.0
16.805251567,67.0
16.818381850,74.0
16.831512132,62.0
16.844642415,66.0
16.857772698,72.0
16.870902980,68.0
16.884033263,97.0
16.897163546,87.0
16.910293828,67.0
16.923424111,73.0
16.936554394,72.0
16.949684676,68.0
16.962814959,75.0
16.975945242,73.0
16.989075524,76.0
17.002205807,78.0
17.015336090,91.0
17.028466372,68.0
17.041596655,70.0
17.054726938,91.0
17.067857220,89.0
17.080987503,68.0
17.094117786,72.0
17.107248068,66.0
17.120378351,72.0
17.133508634,86.0
17.146638916,83.0
17.159769199,66.0
17.172899482,58.0
17.186029764,81.0
17.199160047,61.0
17.212290330,57.0
17.225420613,61.0
17.238550895,69.0
17.251681178,80.0
17.264811461,76.0
17.277941743,66.0
17.291072026,65.0
17.304202309,80.0
17.317332591,77.0
17.330462874,71.0
17.343593157,87.0
17.356723439,71.0
17.369853722,58.0
17.382984005,68.0
17.396114287,75.0
17.409244570,71.0
17.422374853,82.0
17.435505135,68.0
17.448635418,69.0
17.461765701,56.0
17.474895983,87.0
17.488026266,64.0
17.501156549,83.0
17.514286831,60.0
17.527417114,58.0
17.540547397,62.0
17.553677679,62.0
17.566807962,61.0
17.579938245,95.0
17.593068527,63.0
17.606198810,83.0
17.619329093,72.0
17.632459376,56.0
17.645589658,52.0
17.658719941,76.0
17.671850224,66.0
17.684980506,83.0
17.698110789,56.0
17.711241072,64.0
17.724371354,53.0
17.737501637,83.0
17.750631920,67.0
17.763762202,81.0
17.776892485,64.0
17.790022768,78.0
17.803153050,87.0
17.816283333,72.0
17.829413616,69.0
17.842543898,88.0
17.855674181,66.0
17.868804464,72.0
17.881934746,79.0
17.895065029,65.0
17.908195312,73.0
17.921325594,65.0
17.934455877,79.0
17.947586160,53.0
17.960716442,72.0
17.973846725,77.0
17.986977008,71.0
18.000107290,93.0
18.013237573,76.0
18.026367856,69.0
18.039498138,62.0
18.052628421,66.0
18.065758704,73.0
18.078888987,69.0
18.092019269,77.0
18.105149552,56.0
18.118279835,54.0
18.131410117,74.0
18.144540400,66.0
18.157670683,63.0
18.170800965,73.0
18.183931248,75.0
18.197061531,71.0
18.210191813,70.0
18.223322096,69.0
18.236452379,71.0
18.249582661,61.0
18.262712944,87.0
18.275843227,66.0
18.288973509,67.0
18.302103792,64.0
18.315234075,66.0
18.328364357,58.0
18.341494640,70.0
18.354624923,80.0
18.367755205,69.0
18.380885488,69.0
18.394015771,74.0
18.407146053,66.0
18.420276336,56.0
18.433406619,84.0
18.446536901,68.0
18.459667184,68.0
18.472797467,73.0
18.485927750,85.0
18.499058032,77.0
18.512188315,61.0
18.525318598,66.0
18.538448880,70.0
18.551579163,83.0
18.564709446,72.0
18.577839728,53.0
18.590970011,76.0
18.604100294,67.0
18.617230576,74.0
18.630360859,65.0
18.643491142,65.0
18.656621424,68.0
18.669751707,67.0
18.682881990,68.0
18.696012272,61.0
18.709142555,70.0
18.722272838,79.0
18.735403120,47.0
18.748533403,77.0
18.761663686,80.0
18.774793968,73.0
18.787924251,78.0
18.801054534,69.0
18.814184816,61.0
18.827315099,82.0
18.840445382,55.0
18.853575664,64.0
18.866705947,80.0
18.879836230,62.0
18.892966513,70.0
18.906096795,61.0
18.919227078,63.0
18.932357361,81.0
18.945487643,76.0
18.958617926,57.0
18.971748209,68.0
18.984878491,67.0
18.998008774,64.0
19.011139057,73.0
19.024269339,80.0
19.037399622,58.0
19.050529905,87.0
19.063660187,70.0
19.076790470,78.0
19.089920753,68.0
19.103051035,67.0
19.116181318,63.0
19.129311601,76.0
19.142441883,64.0
19.155572166,75.0
19.168702449,83.0
19.181832731,65.0
19.194963014,56.0
19.208093297,80.0
19.221223579,84.0
19.234353862,58.0
19.247484145,76.0
19.260614427,61.0
19.273744710,65.0
19.286874993,70.0
19.300005276,81.0
19.313135558,71.0
19.326265841,66.0
19.339396124,67.0
19.352526406,74.0
19.365656689,54.0
19.378786972,57.0
19.391917254,70.0
19.405047537,64.0
19.418177820,65.0
19.431308102,72.0
19.444438385,82.0
19.457568668,80.0
19.470698950,67.0
19.483829233,75.0
19.496959516,66.0
19.510089798,80.0
19.523220081,69.0
19.536350364,70.0
19.549480646,76.0
19.562610929,69.0
19.575741212,73.0
19.588871494,68.0
19.602001777,56.0
19.615132060,67.0
19.628262342,60.0
19.641392625,68.0
19.654522908,67.0
19.667653190,70.0
19.680783473,74.0
19.693913756,69.0
19.707044039,73.0
19.720174321,79.0
19.733304604,75.0
19.746434887,59.0
19.759565169,68.0
19.772695452,73.0
19.785825735,75.0
19.798956017,66.0
19.812086300,76.0
19.825216583,57.0
19.838346865,79.0
19.851477148,65.0
19.864607431,68.0
19.877737713,85.0
19.890867996,64.0
19.903998279,71.0
19.917128561,64.0
19.930258844,78.0
19.943389127,60.0
19.956519409,53.0
19.969649692,47.0
19.982779975,76.0
19.995910257,64.0
20.009040540,74.0
20.022170823,56.0
20.035301105,66.0
20.048431388,56.0
20.061561671,65.0
20.074691953,71.0
20.087822236,77.0
20.100952519,65.0
20.114082802,75.0
20.127213084,86.0
20.140343367,68.0
20.153473650,70.0
20.166603932,74.0
20.179734215,62.0
20.192864498,76.0
20.205994780,65.0
20.219125063,68.0
20.232255346,81.0
20.245385628,64.0
20.258515911,58.0
20.271646194,71.0
20.284776476,59.0
20.297906759,46.0
20.311037042,85.0
20.324167324,66.0
20.337297607,58.0
20.350427890,54.0
20.363558172,58.0
20.376688455,74.0
20.389818738,62.0
20.402949020,64.0
20.416079303,64.0
20.429209586,77.0
20.442339868,65.0
20.455470151,70.0
20.468600434,75.0
20.481730716,74.0
20.494860999,53.0
20.507991282,85.0
20.521121565,66.0
20.534251847,76.0
20.547382130,65.0
20.560512413,75.0
20.573642695,71.0
20.586772978,77.0
20.599903261,78.0
20.613033543,84.0
20.626163826,75.0
20.639294109,71.0
20.652424391,76.0
20.665554674,68.0
20.678684957,79.0
20.691815239,73.0
20.704945522,73.0
20.718075805,75.0
20.731206087,68.0
20.744336370,69.0
20.757466653,69.0
20.770596935,61.0
20.783727218,53.0
20.796857501,66.0
20.809987783,55.0
20.823118066,73.0
20.836248349,66.0
20.849378631,83.0
20.862508914,67.0
20.875639197,67.0
20.888769479,56.0
20.901899762,55.0
20.915030045,72.0
20.928160327,70.0
20.941290610,70.0
20.954420893,68.0
20.967551176,66.0
20.980681458,80.0
20.993811741,69.0
21.006942024,49.0
21.020072306,71.0
21.033202589,68.0
21.046332872,74.0
21.059463154,61.0
21.072593437,80.0
21.085723720,76.0
21.098854002,62.0
21.111984285,72.0
21.125114568,72.0
21.138244850,50.0
21.151375133,70.0
21.164505416,61.0
21.177635698,70.0
21.190765981,76.0
21.203896264,80.0
21.217026546,78.0
21.230156829,76.0
21.243287112,76.0
21.256417394,71.0
21.269547677,69.0
21.282677960,48.0
21.295808242,83.0
21.308938525,77.0
21.322068808,68.0
21.335199090,67.0
21.348329373,77.0
21.361459656,66.0
21.374589939,69.0
21.387720221,72.0
21.400850504,80.0
21.413980787,74.0
21.427111069,79.0
21.440241352,67.0
21.453371635,59.0
21.466501917,67.0
21.479632200,64.0
21.492762483,62.0
21.505892765,58.0
21.519023048,85.0
21.532153331,69.0
21.545283613,72.0
21.558413896,67.0
21.571544179,75.0
21.584674461,69.0
21.597804744,61.0
21.610935027,80.0
21.624065309,77.0
21.637195592,69.0
21.650325875,67.0
21.663456157,84.0
21.676586440,79.0
21.689716723,67.0
21.702847005,80.0
21.715977288,70.0
21.729107571,76.0
21.742237853,68.0
21.755368136,65.0
21.768498419,60.0
21.781628702,59.0
21.794758984,65.0
21.807889267,76.0
21.821019550,75.0
21.834149832,64.0
21.847280115,83.0
21.860410398,62.0
21.873540680,76.0
21.886670963,73.0
21.899801246,70.0
21.912931528,64.0
21.926061811,69.0
21.939192094,63.0
21.952322376,76.0
21.965452659,69.0
21.978582942,69.0
21.991713224,88.0
22.004843507,82.0
22.017973790,81.0
22.031104072,64.0
22.044234355,85.0
22.057364638,71.0
22.070494920,65.0
22.083625203,60.0
22.096755486,79.0
22.109885768,72.0
22.123016051,59.0
22.136146334,64.0
22.149276616,59.0
22.162406899,64.0
22.175537182,70.0
22.188667465,61.0
22.201797747,77.0
22.214928030,75.0
22.228058313,74.0
22.241188595,75.0
22.254318878,69.0
22.267449161,53.0
22.280579443,59.0
22.293709726,63.0
22.306840009,59.0
22.319970291,75.0
22.333100574,77.0
22.346230857,71.0
22.359361139,74.0
22.372491422,75.0
22.385621705,56.0
22.398751987,74.0
22.411882270,73.0
22.425012553,61.0
22.438142835,67.0
22.451273118,72.0
22.464403401,86.0
22.477533683,62.0
22.490663966,75.0
22.503794249,69.0
22.516924531,62.0
22.530054814,77.0
22.543185097,78.0
22.556315379,63.0
22.569445662,78.0
22.582575945,56.0
22.595706228,66.0
22.608836510,53.0
22.621966793,72.0
22.635097076,63.0
22.648227358,71.0
22.661357641,69.0
22.674487924,63.0
22.687618206,66.0
22.700748489,68.0
22.713878772,76.0
22.727009054,61.0
22.740139337,61.0
22.753269620,64.0
22.766399902,54.0
22.779530185,54.0
22.792660468,67.0
22.805790750,70.0
22.818921033,69.0
22.832051316,66.0
22.845181598,76.0
22.858311881,68.0
22.871442164,58.0
22.884572446,67.0
22.897702729,74.0
22.910833012,64.0
22.923963294,74.0
22.937093577,75.0
22.950223860,75.0
22.963354142,70.0
22.976484425,75.0
22.989614708,63.0
23.002744991,61.0
23.015875273,75.0
23.029005556,68.0
23.042135839,75.0
23.055266121,59.0
23.068396404,64.0
23.081526687,66.0
23.094656969,71.0
23.107787252,74.0
23.120917535,71.0
23.134047817,82.0
23.147178100,75.0
23.160308383,76.0
23.173438665,76.0
23.186568948,59.0
23.199699231,68.0
23.212829513,76.0
23.225959796,77.0
23.239090079,69.0
23.252220361,61.0
23.265350644,79.0
23.278480927,83.0
23.291611209,79.0
23.304741492,73.0
23.317871775,62.0
23.331002057,82.0
23.344132340,67.0
23.357262623,69.0
23.370392905,50.0
23.383523188,64.0
23.396653471,77.0
23.409783754,59.0
23.422914036,64.0
23.436044319,66.0
23.449174602,77.0
23.462304884,75.0
23.475435167,82.0
23.488565450,71.0
23.501695732,77.0
23.514826015,60.0
23.527956298,72.0
23.541086580,63.0
23.554216863,66.0
23.567347146,71.0
23.580477428,75.0
23.593607711,67.0
23.606737994,69.0
23.619868276,70.0
23.632998559,79.0
23.646128842,71.0
23.659259124,71.0
23.672389407,60.0
23.685519690,80.0
23.698649972,67.0
23.711780255,77.0
23.724910538,74.0
23.738040820,69.0
23.751171103,67.0
23.764301386,68.0
23.777431668,64.0
23.790561951,68.0
23.803692234,66.0
23.816822517,67.0
23.829952799,68.0
23.843083082,75.0
23.856213365,68.0
23.869343647,74.0
23.882473930,81.0
23.895604213,38.0
23.908734495,71.0
23.921864778,62.0
23.934995061,59.0
23.948125343,56.0
23.961255626,86.0
23.974385909,64.0
23.987516191,63.0
24.000646474,64.0
24.013776757,70.0
24.026907039,61.0
24.040037322,75.0
24.053167605,63.0
24.066297887,89.0
24.079428170,80.0
24.092558453,48.0
24.105688735,77.0
24.118819018,71.0
24.131949301,72.0
24.145079583,65.0
24.158209866,62.0
24.171340149,73.0
24.184470431,81.0
24.197600714,57.0
24.210730997,64.0
24.223861279,52.0
24.236991562,73.0
24.250121845,68.0
24.263252128,70.0
24.276382410,76.0
24.289512693,86.0
24.302642976,53.0
24.315773258,72.0
24.328903541,77.0
24.342033824,74.0
24.355164106,68.0
24.368294389,90.0
24.381424672,74.0
24.394554954,64.0
24.407685237,58.0
24.420815520,61.0
24.433945802,59.0
24.447076085,79.0
24.460206368,70.0
24.473336650,72.0
24.486466933,58.0
24.499597216,73.0
24.512727498,66.0
24.525857781,70.0
24.538988064,59.0
24.552118346,73.0
24.565248629,76.0
24.578378912,86.0
24.591509194,73.0
24.604639477,73.0
24.617769760,67.0
24.630900042,87.0
24.644030325,80.0
24.657160608,84.0
24.670290891,79.0
24.683421173,55.0
24.696551456,72.0
24.709681739,58.0
24.722812021,58.0
24.735942304,74.0
24.749072587,61.0
24.762202869,61.0
24.775333152,69.0
24.788463435,71.0
24.801593717,70.0
24.814724000,44.0
24.827854283,60.0
24.840984565,48.0
24.854114848,72.0
24.867245131,70.0
24.880375413,78.0
24.893505696,70.0
24.906635979,81.0
24.919766261,68.0
24.932896544,71.0
24.946026827,68.0
24.959157109,64.0
24.972287392,59.0
24.985417675,84.0
24.998547957,59.0
25.011678240,65.0
25.024808523,58.0
25.037938805,70.0
25.051069088,70.0
25.064199371,59.0
25.077329654,73.0
25.090459936,58.0
25.103590219,72.0
25.116720502,64.0
25.129850784,68.0
25.142981067,76.0
25.156111350,81.0
25.169241632,59.0
25.182371915,63.0
25.195502198,60.0
25.208632480,64.0
25.221762763,64.0
25.234893046,48.0
25.248023328,74.0
25.261153611,86.0
25.274283894,58.0
25.287414176,72.0
25.300544459,73.0
25.313674742,60.0
25.326805024,52.0
25.339935307,56.0
25.353065590,70.0
25.366195872,63.0
25.379326155,60.0
25.392456438,61.0
25.405586720,63.0
25.418717003,77.0
25.431847286,71.0
25.444977568,60.0
25.458107851,62.0
25.471238134,71.0
25.484368417,62.0
25.497498699,65.0
25.510628982,64.0
25.523759265,64.0
25.536889547,57.0
25.550019830,66.0
25.563150113,62.0
25.576280395,71.0
25.589410678,53.0
25.602540961,78.0
25.615671243,74.0
25.628801526,87.0
25.641931809,72.0
25.655062091,73.0
25.668192374,63.0
25.681322657,65.0
25.694452939,63.0
25.707583222,70.0
25.720713505,68.0
25.733843787,60.0
25.746974070,85.0
25.760104353,73.0
25.773234635,70.0
25.786364918,67.0
25.799495201,59.0
25.812625483,66.0
25.825755766,75.0
25.838886049,73.0
25.852016331,54.0
25.865146614,69.0
25.878276897,62.0
25.891407180,58.0
25.904537462,51.0
25.917667745,76.0
25.930798028,85.0
25.943928310,77.0
25.957058593,67.0
25.970188876,68.0
25.983319158,85.0
25.996449441,67.0
26.009579724,48.0
26.022710006,66.0
26.035840289,55.0
26.048970572,66.0
26.062100854,51.0
26.075231137,68.0
26.088361420,58.0
26.101491702,69.0
26.114621985,74.0
26.127752268,48.0
26.140882550,76.0
26.154012833,66.0
26.167143116,65.0
26.180273398,80.0
26.193403681,79.0
26.206533964,72.0
26.219664246,69.0
26.232794529,47.0
26.245924812,47.0
26.259055094,61.0
26.272185377,71.0
26.285315660,52.0
26.298445943,52.0
26.311576225,69.0
26.324706508,60.0
26.337836791,66.0
26.350967073,71.0
26.364097356,79.0
26.377227639,66.0
26.390357921,62.0
26.403488204,73.0
26.416618487,63.0
26.429748769,81.0
26.442879052,78.0
26.456009335,67.0
26.469139617,85.0
26.482269900,98.0
26.495400183,71.0
26.508530465,79.0
26.521660748,80.0
26.534791031,87.0
26.547921313,85.0
26.561051596,90.0
26.574181879,104.0
26.587312161,112.0
26.600442444,113.0
26.613572727,128.0
26.626703009,133.0
26.639833292,117.0
26.652963575,98.0
26.666093857,128.0
26.679224140,110.0
26.692354423,91.0
26.705484706,105.0
26.718614988,95.0
26.731745271,88.0
26.744875554,117.0
26.758005836,81.0
26.771136119,71.0
26.784266402,81.0
26.797396684,69.0
26.810526967,67.0
26.823657250,66.0
26.836787532,62.0
26.849917815,67.0
26.863048098,67.0
26.876178380,82.0
26.889308663,61.0
26.902438946,57.0
26.915569228,72.0
26.928699511,69.0
26.941829794,84.0
26.954960076,56.0
26.968090359,72.0
26.981220642,65.0
26.994350924,64.0
27.007481207,68.0
27.020611490,62.0
27.033741772,56.0
27.046872055,73.0
27.060002338,65.0
27.073132620,69.0
27.086262903,72.0
27.099393186,54.0
27.112523468,69.0
27.125653751,74.0
27.138784034,47.0
27.151914317,69.0
27.165044599,66.0
27.178174882,82.0
27.191305165,68.0
27.204435447,70.0
27.217565730,57.0
27.230696013,69.0
27.243826295,62.0
27.256956578,65.0
27.270086861,71.0
27.283217143,66.0
27.296347426,69.0
27.309477709,69.0
27.322607991,90.0
27.335738274,77.0
27.348868557,55.0
27.361998839,60.0
27.375129122,76.0
27.388259405,61.0
27.401389687,74.0
27.414519970,73.0
27.427650253,78.0
27.440780535,68.0
27.453910818,74.0
27.467041101,56.0
27.480171383,58.0
27.493301666,83.0
27.506431949,60.0
27.519562231,60.0
27.532692514,79.0
27.545822797,79.0
27.558953080,61.0
27.572083362,61.0
27.585213645,48.0
27.598343928,55.0
27.611474210,72.0
27.624604493,66.0
27.637734776,59.0
27.650865058,59.0
27.663995341,87.0
27.677125624,68.0
27.690255906,70.0
27.703386189,64.0
27.716516472,63.0
27.729646754,73.0
27.742777037,70.0
27.755907320,71.0
27.769037602,65.0
27.782167885,66.0
27.795298168,84.0
27.808428450,81.0
27.821558733,70.0
27.834689016,68.0
27.847819298,67.0
27.860949581,67.0
27.874079864,68.0
27.887210146,71.0
27.900340429,56.0
27.913470712,52.0
27.926600994,63.0
27.939731277,60.0
27.952861560,72.0
27.965991843,65.0
27.979122125,63.0
27.992252408,53.0
28.005382691,61.0
28.018512973,68.0
28.031643256,61.0
28.044773539,54.0
28.057903821,65.0
28.071034104,77.0
28.084164387,76.0
28.097294669,68.0
28.110424952,64.0
28.123555235,58.0
28.136685517,61.0
28.149815800,53.0
28.162946083,65.0
28.176076365,67.0
28.189206648,63.0
28.202336931,59.0
28.215467213,45.0
28.228597496,58.0
28.241727779,63.0
28.254858061,67.0
28.267988344,53.0
28.281118627,82.0
28.294248909,62.0
28.307379192,78.0
28.320509475,75.0
28.333639757,88.0
28.346770040,74.0
28.359900323,64.0
28.373030606,69.0
